"","pathway","tg_c","z","vpdo","cao","oao","paro","q0_response","q0_intercept","q0","beta","theta","lma","given_lma","f","patm","par","vpd","ca","oa","km","gammastar","chi","given_chi","ci","mc","m","omega","omega_star","Al","kp","kr","ko","Ap","leakage","cbs","chi_bs","obs","Ac","jmax","vpmax","vcmax","jmax25","vpmax25","vcmax25","nrubisco","nbioe","npep","nstructure","nall","nphoto","nrubisco_frac","nphoto_frac","elevation"
"43","C3",25,5000,1,308.3,209460,800,"yes",-0.0805,0.257,146,0.85,1256.23180920144,"no",0.5,55243.0892759575,908,1.98589034540063,17.0314444237777,11571.2174797421,39.2008678450921,2.36183629650578,0.638394244318127,"no",10.8727760925637,0.169968452998038,0.545697290943514,0.953946172505413,1.19599587167419,22.3970870256199,NA,NA,NA,0,NA,NA,NA,NA,22.3970870256199,222.609063031173,0,131.772023752422,222.609063031173,0,131.772023752422,0.413105294463843,0.176945665486317,0,2.50080073416261,3.09085169411277,0.59005095995016,0.13365419481326,0.190902384955592,"z = 5000 m"
"44","C3",25,5000,1,308.9,209460,800,"yes",-0.0805,0.257,146,0.85,1255.30017040332,"no",0.5,55243.0892759575,908,1.98589034540063,17.0645902773433,11571.2174797421,39.2008678450921,2.36183629650578,0.63828116063199,"no",10.8920064879321,0.17028709781588,0.546256755611477,0.954527858775219,1.19638246975495,22.4272963066463,NA,NA,NA,0,NA,NA,NA,NA,22.4272963066463,222.74480301235,0,131.70285121011,222.74480301235,0,131.70285121011,0.412888438543694,0.177053561368791,0,2.49896464539422,3.08890664530671,0.589941999912485,0.133668150564226,0.190987319350957,"z = 5000 m"
"45","C3",25,5000,1,309.3,209460,800,"yes",-0.0805,0.257,146,0.85,1254.68018855836,"no",0.5,55243.0892759575,908,1.98589034540063,17.0866875130537,11571.2174797421,39.2008678450921,2.36183629650578,0.638206015249006,"no",10.9048267515109,0.170499391811332,0.546628967163077,0.954914443261896,1.1966391809834,22.4473935145573,NA,NA,NA,0,NA,NA,NA,NA,22.4473935145573,222.835014821823,0,131.656736578842,222.835014821823,0,131.656736578842,0.41274386917467,0.177125268191705,0,2.49774276762448,3.08761190499086,0.589869137366375,0.133677379759906,0.191043808456919,"z = 5000 m"
"46","C3",25,5000,1,309.7,209460,800,"yes",-0.0805,0.257,146,0.85,1254.06109304011,"no",0.5,55243.0892759575,908,1.98589034540063,17.108784748764,11571.2174797421,39.2008678450921,2.36183629650578,0.63813106397744,"no",10.9176470150898,0.17071157719762,0.547000568555135,0.955300067189489,1.19689508018917,22.4674569760147,NA,NA,NA,0,NA,NA,NA,NA,22.4674569760147,222.92500247907,0,131.610622693772,222.92500247907,0,131.610622693772,0.412599302144974,0.177196796842338,0,2.49652263062773,3.08631872961504,0.589796098987312,0.133686549670273,0.191100191087807,"z = 5000 m"
"47","C3",25,5000,1,310.1,209460,800,"yes",-0.0805,0.257,146,0.85,1253.44288194931,"no",0.5,55243.0892759575,908,1.98589034540063,17.1308819844744,11571.2174797421,39.2008678450921,2.36183629650578,0.638056306066136,"no",10.9304672786687,0.170923654058071,0.547371561286758,0.955684734414826,1.19715017131781,22.4874867795797,NA,NA,NA,0,NA,NA,NA,NA,22.4874867795797,223.014766884106,0,131.56450991821,223.014766884106,0,131.56450991821,0.412454738593588,0.177268148036084,0,2.49530423068362,3.08502711731329,0.589722886629673,0.133695660656879,0.191156467740632,"z = 5000 m"
"48","C3",25,5000,1,310.6,209460,800,"yes",-0.0805,0.257,146,0.85,1252.67135892722,"no",0.5,55243.0892759575,908,1.98589034540063,17.1585035291124,11571.2174797421,39.2008678450921,2.36183629650578,0.637963129451797,"no",10.9464926081423,0.171188597645976,0.547834448548403,0.956164228923924,1.19746790483886,22.5124768369989,NA,NA,NA,0,NA,NA,NA,NA,22.5124768369989,223.126659804771,0,131.506871056655,223.126659804771,0,131.506871056655,0.412274040762612,0.177357088562767,0,2.4937836678332,3.08341479715858,0.589631129325379,0.133706967075118,0.191226665276671,"z = 5000 m"
"49","C3",25,5000,1,311,209460,800,"yes",-0.0805,0.257,146,0.85,1252.05513088195,"no",0.5,55243.0892759575,908,1.98589034540063,17.1806007648228,11571.2174797421,39.2008678450921,2.36183629650578,0.637888803874674,"no",10.9593128717211,0.171400430627507,0.548204077249771,0.956546757556821,1.19772119208547,22.5324312323715,NA,NA,NA,0,NA,NA,NA,NA,22.5324312323715,223.215925156429,0,131.46076208723,223.215925156429,0,131.46076208723,0.412129489143467,0.177428043073059,0,2.49256916270986,3.08212669492638,0.589557532216526,0.133715946791509,0.191282705278476,"z = 5000 m"
"50","C3",25,5000,1,311.2,209460,800,"yes",-0.0805,0.257,146,0.85,1251.74734633626,"no",0.5,55243.0892759575,908,1.98589034540063,17.191649382678,11571.2174797421,39.2008678450921,2.36183629650578,0.637851712736733,"no",10.9657230035106,0.171506306517227,0.548388665074645,0.956737667517902,1.19784753718115,22.5423959099614,NA,NA,NA,0,NA,NA,NA,NA,22.5423959099614,223.260475141308,0,131.437708430256,223.260475141308,0,131.437708430256,0.412057215928852,0.177463454599501,0,2.4919625572661,3.08148322779446,0.589520670528353,0.133720414965159,0.191310686104333,"z = 5000 m"
"51","C3",25,5000,1,311.3,209460,800,"yes",-0.0805,0.257,146,0.85,1251.59353632991,"no",0.5,55243.0892759575,908,1.98589034540063,17.1971736916056,11571.2174797421,39.2008678450921,2.36183629650578,0.637833185040139,"no",10.9689280694053,0.171559234316366,0.548480902436595,0.956833034115975,1.19791063530749,22.547375123506,NA,NA,NA,0,NA,NA,NA,NA,22.547375123506,223.282729509167,0,131.42618182783,223.282729509167,0,131.42618182783,0.412021080030248,0.177481143968825,0,2.49165941612245,3.08116164012152,0.589502223999073,0.133722643650074,0.19132466674998,"z = 5000 m"
"52","C3",25,5000,1,311,209460,800,"yes",-0.0805,0.257,146,0.85,1252.05513088195,"no",0.5,55243.0892759575,908,1.98589034540063,17.1806007648228,11571.2174797421,39.2008678450921,2.36183629650578,0.637888803874674,"no",10.9593128717211,0.171400430627507,0.548204077249771,0.956546757556821,1.19772119208547,22.5324312323715,NA,NA,NA,0,NA,NA,NA,NA,22.5324312323715,223.215925156429,0,131.46076208723,223.215925156429,0,131.46076208723,0.412129489143467,0.177428043073059,0,2.49256916270986,3.08212669492638,0.589557532216526,0.133715946791509,0.191282705278476,"z = 5000 m"
"53","C3",25,5000,1,310.7,209460,800,"yes",-0.0805,0.257,146,0.85,1252.5172194732,"no",0.5,55243.0892759575,908,1.98589034540063,17.16402783804,11571.2174797421,39.2008678450921,2.36183629650578,0.637944530116035,"no",10.949697674037,0.171241566044864,0.5479269124131,0.956259949818714,1.19753130143308,22.5174685692808,NA,NA,NA,0,NA,NA,NA,NA,22.5174685692808,223.148996849896,0,131.495343621077,223.148996849896,0,131.495343621077,0.412237902252078,0.177374843649917,0,2.49347987962898,3.08309262553097,0.589612745901995,0.133709217439123,0.191240685089846,"z = 5000 m"
"54","C3",25,5000,1,310.5,209460,800,"yes",-0.0805,0.257,146,0.85,1252.82555339208,"no",0.5,55243.0892759575,908,1.98589034540063,17.1529792201848,11571.2174797421,39.2008678450921,2.36183629650578,0.637981740767807,"no",10.9432875422475,0.171135622475923,0.547741946852145,0.956068448772694,1.19740445828886,22.5074830134778,NA,NA,NA,0,NA,NA,NA,NA,22.5074830134778,223.104308931801,0,131.518398611864,223.104308931801,0,131.518398611864,0.412310179648192,0.177339322484252,0,2.4940875640824,3.08373706621485,0.589649502132444,0.13370471307863,0.191212638909002,"z = 5000 m"
"55","C3",25,5000,1,310.2,209460,800,"yes",-0.0805,0.257,146,0.85,1253.28846714634,"no",0.5,55243.0892759575,908,1.98589034540063,17.136406293402,11571.2174797421,39.2008678450921,2.36183629650578,0.638037646713193,"no",10.9336723445634,0.170976656325778,0.547464214541679,0.955780752186303,1.19721381829781,22.4924889817716,NA,NA,NA,0,NA,NA,NA,NA,22.4924889817716,223.037173207187,0,131.552981939912,223.037173207187,0,131.552981939912,0.412418598381624,0.177285958190328,0,2.4949999016771,3.08470445824905,0.589704556571952,0.13369792923881,0.191170520402684,"z = 5000 m"
"56","C3",25,5000,1,310.3,209460,800,"yes",-0.0805,0.257,146,0.85,1253.13410747215,"no",0.5,55243.0892759575,908,1.98589034540063,17.1419306023296,11571.2174797421,39.2008678450921,2.36183629650578,0.638018999386904,"no",10.9368774104581,0.171029651817122,0.547556829872034,0.955876710463375,1.19727741507907,22.4974890872361,NA,NA,NA,0,NA,NA,NA,NA,22.4974890872361,223.059565646891,0,131.541454059043,223.059565646891,0,131.541454059043,0.4123824584751,0.177303757309068,0,2.4946956809466,3.08438189673076,0.589686215784167,0.133700194166033,0.191184566479655,"z = 5000 m"
"57","C3",25,5000,1,310.3,209460,800,"yes",-0.0805,0.257,146,0.85,1253.13410747215,"no",0.5,55243.0892759575,908,1.98589034540063,17.1419306023296,11571.2174797421,39.2008678450921,2.36183629650578,0.638018999386904,"no",10.9368774104581,0.171029651817122,0.547556829872034,0.955876710463375,1.19727741507907,22.4974890872361,NA,NA,NA,0,NA,NA,NA,NA,22.4974890872361,223.059565646891,0,131.541454059043,223.059565646891,0,131.541454059043,0.4123824584751,0.177303757309068,0,2.4946956809466,3.08438189673076,0.589686215784167,0.133700194166033,0.191184566479655,"z = 5000 m"
"58","C3",25,5000,1,310.4,209460,800,"yes",-0.0805,0.257,146,0.85,1252.97980289723,"no",0.5,55243.0892759575,908,1.98589034540063,17.1474549112572,11571.2174797421,39.2008678450921,2.36183629650578,0.638000364075645,"no",10.9400824763528,0.171082640533404,0.547649407301102,0.955972609305661,1.1973409617225,22.5024870973473,NA,NA,NA,0,NA,NA,NA,NA,22.5024870973473,223.081944217132,0,131.529926281174,223.081944217132,0,131.529926281174,0.412346318891482,0.177321545403361,0,2.49439156843429,3.08405943272914,0.589667864294843,0.133702455444119,0.19119860597921,"z = 5000 m"
"59","C3",25,5000,1,310.5,209460,800,"yes",-0.0805,0.257,146,0.85,1252.82555339208,"no",0.5,55243.0892759575,908,1.98589034540063,17.1529792201848,11571.2174797421,39.2008678450921,2.36183629650578,0.637981740767807,"no",10.9432875422475,0.171135622475923,0.547741946852145,0.956068448772694,1.19740445828886,22.5074830134778,NA,NA,NA,0,NA,NA,NA,NA,22.5074830134778,223.104308931801,0,131.518398611864,223.104308931801,0,131.518398611864,0.412310179648192,0.177339322484252,0,2.4940875640824,3.08373706621485,0.589649502132444,0.13370471307863,0.191212638909002,"z = 5000 m"
"60","C3",25,5000,1,310.9,209460,800,"yes",-0.0805,0.257,146,0.85,1252.20910547997,"no",0.5,55243.0892759575,908,1.98589034540063,17.1750764558952,11571.2174797421,39.2008678450921,2.36183629650578,0.637907367339015,"no",10.9561078058264,0.171347482534331,0.548111726740609,0.95645121407601,1.19765794499604,22.5274457656002,NA,NA,NA,0,NA,NA,NA,NA,22.5274457656002,223.193629511921,0,131.47228913087,223.193629511921,0,131.47228913087,0.412165626425276,0.177410320894091,0,2.4928726271249,3.08244857444427,0.589575947319367,0.133713707291803,0.191268705083154,"z = 5000 m"
"61","C3",25,5000,1,311.3,209460,800,"yes",-0.0805,0.257,146,0.85,1251.59353632991,"no",0.5,55243.0892759575,908,1.98589034540063,17.1971736916056,11571.2174797421,39.2008678450921,2.36183629650578,0.637833185040139,"no",10.9689280694053,0.171559234316366,0.548480902436595,0.956833034115975,1.19791063530749,22.547375123506,NA,NA,NA,0,NA,NA,NA,NA,22.547375123506,223.282729509167,0,131.42618182783,223.282729509167,0,131.42618182783,0.412021080030248,0.177481143968825,0,2.49165941612245,3.08116164012152,0.589502223999073,0.133722643650074,0.19132466674998,"z = 5000 m"
"62","C3",25,5000,1,311.8,209460,800,"yes",-0.0805,0.257,146,0.85,1250.82530779139,"no",0.5,55243.0892759575,908,1.98589034540063,17.2247952362436,11571.2174797421,39.2008678450921,2.36183629650578,0.63774072482237,"no",10.9849533988789,0.171823771906672,0.548941524664523,0.957308985630142,1.1982253841171,22.572239993127,NA,NA,NA,0,NA,NA,NA,NA,22.572239993127,223.393795650707,0,131.368551293283,223.393795650707,0,131.368551293283,0.411840408304442,0.177569427312101,0,2.4901453238912,3.07955515950775,0.589409835616542,0.133733733274085,0.191394472606478,"z = 5000 m"
"63","C3",25,5000,1,312.2,209460,800,"yes",-0.0805,0.257,146,0.85,1250.2117089987,"no",0.5,55243.0892759575,908,1.98589034540063,17.2468924719539,11571.2174797421,39.2008678450921,2.36183629650578,0.637666969881199,"no",10.9977736624577,0.172035280370149,0.549309346329866,0.95768869257781,1.19847629654989,22.5920945324741,NA,NA,NA,0,NA,NA,NA,NA,22.5920945324741,223.482402545187,0,131.322450161764,223.482402545187,0,131.322450161764,0.41169588125713,0.177639858433354,0,2.48893598285522,3.0782717225457,0.589335739690484,0.133742540738627,0.191450200894907,"z = 5000 m"
"64","C3",25,5000,1,312.6,209460,800,"yes",-0.0805,0.257,146,0.85,1249.59898288503,"no",0.5,55243.0892759575,908,1.98589034540063,17.2689897076643,11571.2174797421,39.2008678450921,2.36183629650578,0.637593403692278,"no",11.0105939260366,0.172246680826644,0.549676568593808,0.958067466435562,1.19872642498418,22.611915959898,NA,NA,NA,0,NA,NA,NA,NA,22.611915959898,223.570791697537,0,131.276352330154,223.570791697537,0,131.276352330154,0.411551364555032,0.177710116477529,0,2.48772835585837,3.07698983689093,0.589261481032562,0.133751291480012,0.191505826235671,"z = 5000 m"
"65","C3",25,5000,1,313.2,209460,800,"yes",-0.0805,0.257,146,0.85,1248.68152591948,"no",0.5,55243.0892759575,908,1.98589034540063,17.3021355612299,11571.2174797421,39.2008678450921,2.36183629650578,0.637483406737386,"no",11.0298243214049,0.172563579179196,0.55022628131325,0.95863388576824,1.19910015586049,22.6415862045793,NA,NA,NA,0,NA,NA,NA,NA,22.6415862045793,223.702969047333,0,131.207212508425,223.702969047333,0,131.207212508425,0.411334611213913,0.177815180524803,0,2.4859201212173,3.07506991295602,0.589149791738717,0.133764311985513,0.191589072253768,"z = 5000 m"
"66","C3",25,5000,1,313.7,209460,800,"yes",-0.0805,0.257,146,0.85,1247.918470654,"no",0.5,55243.0892759575,908,1.98589034540063,17.3297571058679,11571.2174797421,39.2008678450921,2.36183629650578,0.637392064031778,"no",11.0458496508785,0.172827475845942,0.550683351091208,0.95910431343805,1.19941026630973,22.6662548542772,NA,NA,NA,0,NA,NA,NA,NA,22.6662548542772,223.81274616665,0,131.149603055488,223.81274616665,0,131.149603055488,0.411154005578954,0.17790243926067,0,2.48441618991555,3.07347263475517,0.589056444839624,0.133775066330371,0.191658268949106,"z = 5000 m"
"67","C3",25,5000,1,314.3,209460,800,"yes",-0.0805,0.257,146,0.85,1247.00458958695,"no",0.5,55243.0892759575,908,1.98589034540063,17.3629029594335,11571.2174797421,39.2008678450921,2.36183629650578,0.637282836406975,"no",11.0650800462468,0.1731439297346,0.551230610080027,0.959666931166925,1.19978081131629,22.6957896181724,NA,NA,NA,0,NA,NA,NA,NA,22.6957896181724,223.944036389389,0,131.080481152075,223.944036389389,0,131.080481152075,0.410937308411755,0.178006798155668,0,2.48261497886307,3.07155908543049,0.588944106567423,0.133787857235428,0.191741096357546,"z = 5000 m"
"68","C3",25,5000,1,314.8,209460,800,"yes",-0.0805,0.257,146,0.85,1246.24450552541,"no",0.5,55243.0892759575,908,1.98589034540063,17.3905245040714,11571.2174797421,39.2008678450921,2.36183629650578,0.637192131446416,"no",11.0811053757204,0.173407456404387,0.55168564192833,0.96013420800358,1.20008828427683,22.7203457694943,NA,NA,NA,0,NA,NA,NA,NA,22.7203457694943,224.053078242883,0,131.022888176794,224.053078242883,0,131.022888176794,0.410756754434249,0.178093472449471,0,2.48111688348656,3.06996711037028,0.588850226883721,0.133798421828925,0.191809946397991,"z = 5000 m"
"69","C3",25,5000,1,315.34,209460,800,"yes",-0.0805,0.257,146,0.85,1245.4251251265,"no",0.5,55243.0892759575,908,1.98589034540063,17.4203557722804,11571.2174797421,39.2008678450921,2.36183629650578,0.637094493168265,"no",11.0984127315519,0.17369187660117,0.552176041010394,0.960637271190195,1.20041902151878,22.7468092792854,NA,NA,NA,0,NA,NA,NA,NA,22.7468092792854,224.170471055859,0,130.960697324472,224.170471055859,0,130.960697324472,0.410561786112219,0.178186784685427,0,2.47950190715949,3.06825047795714,0.588748570797645,0.133809735894044,0.191884129091585,"z = 5000 m"
"70","C3",25,5000,1,316.18,209460,800,"yes",-0.0805,0.257,146,0.85,1244.1536406358,"no",0.5,55243.0892759575,908,1.98589034540063,17.4667599672723,11571.2174797421,39.2008678450921,2.36183629650578,0.63694327430578,"no",11.1253352850675,0.174133919181157,0.552936755156934,0.961416540240749,1.20093076949192,22.7878572858608,NA,NA,NA,0,NA,NA,NA,NA,22.7878572858608,224.35231816442,0,130.863977523838,224.35231816442,0,130.863977523838,0.410258569537232,0.178331329823001,0,2.47699582500966,3.06558572436989,0.588589899360233,0.133827139876037,0.191999165014775,"z = 5000 m"
"71","C3",25,5000,1,317.07,209460,800,"yes",-0.0805,0.257,146,0.85,1242.81058319319,"no",0.5,55243.0892759575,908,1.98589034540063,17.5159263167279,11571.2174797421,39.2008678450921,2.36183629650578,0.636783928514158,"no",11.1538603715305,0.174601758095129,0.553739935206508,0.962237878195782,1.2014693820285,22.8311933792761,NA,NA,NA,0,NA,NA,NA,NA,22.8311933792761,224.543982304255,0,130.761532004946,224.543982304255,0,130.761532004946,0.409937402835507,0.178483678241844,0,2.47434864553223,3.06276972660958,0.58842108107735,0.133845322837672,0.192120575035433,"z = 5000 m"
"72","C3",25,5000,1,317.73,209460,800,"yes",-0.0805,0.257,146,0.85,1241.81732768864,"no",0.5,55243.0892759575,908,1.98589034540063,17.55238675565,11571.2174797421,39.2008678450921,2.36183629650578,0.636666338430497,"no",11.1750138064356,0.17494835268382,0.554333690752985,0.962844114776047,1.20186643529234,22.8632276368276,NA,NA,NA,0,NA,NA,NA,NA,22.8632276368276,224.685451247679,0,130.685583980021,224.685451247679,0,130.685583980021,0.409699305777364,0.178596127914822,0,2.47239091072827,3.06068634442046,0.588295433692186,0.133858638120249,0.192210297786518,"z = 5000 m"
"73","C3",25,5000,1,318.43,209460,800,"yes",-0.0805,0.257,146,0.85,1240.76639578277,"no",0.5,55243.0892759575,908,1.98589034540063,17.5910569181432,11571.2174797421,39.2008678450921,2.36183629650578,0.63654215433467,"no",11.1974492676986,0.175315635072078,0.554961707377996,0.963484464217542,1.20228536878718,22.8971083250779,NA,NA,NA,0,NA,NA,NA,NA,22.8971083250779,224.834880631949,0,130.605055936193,224.834880631949,0,130.605055936193,0.409446850359965,0.178714905117703,0,2.47031947705012,3.05848123252779,0.588161755477668,0.133872605136623,0.192305170691389,"z = 5000 m"
"74","C3",25,5000,1,319.08,209460,800,"yes",-0.0805,0.257,146,0.85,1239.79284585856,"no",0.5,55243.0892759575,908,1.98589034540063,17.6269649261725,11571.2174797421,39.2008678450921,2.36183629650578,0.636427328414173,"no",11.2182821960143,0.175656390325659,0.555543282910647,0.964076667081435,1.20267238150324,22.9284817375825,NA,NA,NA,0,NA,NA,NA,NA,22.9284817375825,224.973074723455,0,130.530302342398,224.973074723455,0,130.530302342398,0.409212497843418,0.178824751703259,0,2.46840055105595,3.05643780060263,0.588037249546677,0.133885432827305,0.192393003852634,"z = 5000 m"
"75","C3",25,5000,1,319.65,209460,800,"yes",-0.0805,0.257,146,0.85,1238.94094619623,"no",0.5,55243.0892759575,908,1.98589034540063,17.6584534870598,11571.2174797421,39.2008678450921,2.36183629650578,0.636327019228971,"no",11.2365510716142,0.175954974812735,0.556052030447314,0.964594087460901,1.20301019115054,22.955924964328,NA,NA,NA,0,NA,NA,NA,NA,22.955924964328,225.093817873526,0,130.464767982602,225.093817873526,0,130.464767982602,0.409007047625456,0.178920727027675,0,2.46672139275065,3.05464916740378,0.58792777465313,0.133896570509628,0.192469819751125,"z = 5000 m"
"76","C3",25,5000,1,320.23,209460,800,"yes",-0.0805,0.257,146,0.85,1238.07584943559,"no",0.5,55243.0892759575,908,1.98589034540063,17.6904944788399,11571.2174797421,39.2008678450921,2.36183629650578,0.636225316780499,"no",11.2551404538036,0.176258575680717,0.556568509265486,0.965118777347072,1.20335243121329,22.9837838726295,NA,NA,NA,0,NA,NA,NA,NA,22.9837838726295,225.216257406603,0,130.398102809269,225.216257406603,0,130.398102809269,0.408798052307059,0.179018050759095,0,2.46501621015633,3.05283231322248,0.587816103066154,0.133907797862485,0.192547786041243,"z = 5000 m"
"77","C3",25,5000,1,321.59,209460,800,"yes",-0.0805,0.257,146,0.85,1236.05423275328,"no",0.5,55243.0892759575,908,1.98589034540063,17.7656250802552,11571.2174797421,39.2008678450921,2.36183629650578,0.635988280678579,"no",11.2987293499717,0.17696959084536,0.557774863298801,0.966341990038095,1.20414906455436,23.0488493974835,NA,NA,NA,0,NA,NA,NA,NA,23.0488493974835,225.50170142733,0,130.241864081745,225.50170142733,0,130.241864081745,0.408308243896271,0.179244942160185,0,2.46103137754951,3.04858456360597,0.587553186056456,0.133933710998428,0.192729830450063,"z = 5000 m"
"78","C3",25,5000,1,322.31,209460,800,"yes",-0.0805,0.257,146,0.85,1234.98785557469,"no",0.5,55243.0892759575,908,1.98589034540063,17.8054001045339,11571.2174797421,39.2008678450921,2.36183629650578,0.635863600814607,"no",11.3218058244137,0.177345513947254,0.558410867835356,0.96698558029406,1.20456751906718,23.0831497718814,NA,NA,NA,0,NA,NA,NA,NA,23.0831497718814,225.651887075101,0,130.159197479034,225.651887075101,0,130.159197479034,0.408049084096771,0.179364320495593,0,2.45892940260237,3.04634280719473,0.587413404592364,0.133947198303834,0.1928257723343,"z = 5000 m"
"79","C3",25,5000,1,323.04,209460,800,"yes",-0.0805,0.257,146,0.85,1233.9094038949,"no",0.5,55243.0892759575,908,1.98589034540063,17.8457275597053,11571.2174797421,39.2008678450921,2.36183629650578,0.635737756697686,"no",11.3452028054451,0.17772630776877,0.559053840805944,0.967635312274408,1.20498948334972,23.1178239034373,NA,NA,NA,0,NA,NA,NA,NA,23.1178239034373,225.803505931107,0,130.075418736064,225.803505931107,0,130.075418736064,0.407786437737561,0.179484838047803,0,2.45680360870604,3.04407488449141,0.587271275785363,0.133960711615573,0.192922742727954,"z = 5000 m"
"80","C3",25,5000,1,324.23,209460,800,"yes",-0.0805,0.257,146,0.85,1232.15725912468,"no",0.5,55243.0892759575,908,1.98589034540063,17.9114668359437,11571.2174797421,39.2008678450921,2.36183629650578,0.635533828348934,"no",11.3833430895923,0.178346298704457,0.56009797040367,0.968688477294753,1.20567242383914,23.1741271731794,NA,NA,NA,0,NA,NA,NA,NA,23.1741271731794,226.049268307594,0,129.938929719993,226.049268307594,0,129.938929719993,0.407358544672178,0.179680187629113,0,2.45334982263635,3.04038855493764,0.587038732301291,0.133982396431081,0.193080167779191,"z = 5000 m"
"81","C3",25,5000,1,325.54,209460,800,"yes",-0.0805,0.257,146,0.85,1230.23680734757,"no",0.5,55243.0892759575,908,1.98589034540063,17.9838352828952,11571.2174797421,39.2008678450921,2.36183629650578,0.635311059798237,"no",11.4253294528131,0.179027729516677,0.561241687293655,0.969839349118577,1.2064172677424,23.2357944256196,NA,NA,NA,0,NA,NA,NA,NA,23.2357944256196,226.317831152915,0,129.788801368087,226.317831152915,0,129.788801368087,0.406887892288952,0.179893660660009,0,2.44956421738093,3.03634577032989,0.586781552948961,0.134005782959542,0.193252546756297,"z = 5000 m"
"82","C3",25,5000,1,326.42,209460,800,"yes",-0.0805,0.257,146,0.85,1228.95163514691,"no",0.5,55243.0892759575,908,1.98589034540063,18.0324492014581,11571.2174797421,39.2008678450921,2.36183629650578,0.635162417746364,"no",11.4535340326866,0.179484850262721,0.562006652108794,0.970607507992651,1.20691357493963,23.2770364853261,NA,NA,NA,0,NA,NA,NA,NA,23.2770364853261,226.497085635133,0,129.688029108052,226.497085635133,0,129.688029108052,0.406571971253743,0.180036144992029,0,2.44703084577014,3.03363896201591,0.586608116245772,0.134021212261715,0.193367807966166,"z = 5000 m"
"83","C3",25,5000,1,327.45,209460,800,"yes",-0.0805,0.257,146,0.85,1227.45237587202,"no",0.5,55243.0892759575,908,1.98589034540063,18.0893495834123,11571.2174797421,39.2008678450921,2.36183629650578,0.634989453790821,"no",11.4865462114022,0.180019243134526,0.562898627402359,0.971501604974176,1.20749039988386,23.3251226140264,NA,NA,NA,0,NA,NA,NA,NA,23.3251226140263,226.705728530354,0,129.57016265531,226.705728530354,0,129.57016265531,0.406202459924398,0.18020198934464,0,2.444075425545,3.03047987481404,0.586404449269038,0.134038989435402,0.19350217572556,"z = 5000 m"
"84","C3",25,5000,1,329.43,209460,800,"yes",-0.0805,0.257,146,0.85,1224.58527898446,"no",0.5,55243.0892759575,908,1.98589034540063,18.1987309001787,11571.2174797421,39.2008678450921,2.36183629650578,0.634659997967451,"no",11.5500065161176,0.181044569877097,0.564603133562924,0.973205395622731,1.20858706717554,23.4170016184674,NA,NA,NA,0,NA,NA,NA,NA,23.4170016184674,227.103318300938,0,129.343849607664,227.103318300938,0,129.343849607664,0.405492968520026,0.180518022239207,0,2.43842354995563,3.02443454071487,0.586010990759233,0.13407232428452,0.193758860663164,"z = 5000 m"
"85","C3",25,5000,1,330.21,209460,800,"yes",-0.0805,0.257,146,0.85,1223.46119026916,"no",0.5,55243.0892759575,908,1.98589034540063,18.2418205098139,11571.2174797421,39.2008678450921,2.36183629650578,0.634531297129535,"no",11.5750060300964,0.181447782784347,0.565270961323721,0.973871245635483,1.20901474982341,23.4529962521714,NA,NA,NA,0,NA,NA,NA,NA,23.4529962521714,227.258698396514,0,129.25479657167,227.258698396514,0,129.25479657167,0.405213787252186,0.180641529494665,0,2.4362076105216,3.02206292726845,0.58585531674685,0.134085158715886,0.193859403608246,"z = 5000 m"
"86","C3",25,5000,1,331.36,209460,800,"yes",-0.0805,0.257,146,0.85,1221.80938290364,"no",0.5,55243.0892759575,908,1.98589034540063,18.3053500624813,11571.2174797421,39.2008678450921,2.36183629650578,0.634342651096598,"no",11.6118642878856,0.182041539651369,0.566251850724102,0.97484750802463,1.2096409001942,23.5058606023368,NA,NA,NA,0,NA,NA,NA,NA,23.5058606023367,227.486515082596,0,129.123609080396,227.486515082596,0,129.123609080396,0.40480251446704,0.180822614552832,0,2.43295133140486,3.01857646042473,0.585625129019873,0.134103780299831,0.19400705488092,"z = 5000 m"
"87","C3",25,5000,1,331.92,209460,800,"yes",-0.0805,0.257,146,0.85,1221.00738860003,"no",0.5,55243.0892759575,908,1.98589034540063,18.3362861924758,11571.2174797421,39.2008678450921,2.36183629650578,0.634251261941379,"no",11.6298126568961,0.182330361680438,0.566727900429827,0.975320576384502,1.20994392415327,23.5315153946994,NA,NA,NA,0,NA,NA,NA,NA,23.5315153946994,227.596908422782,0,129.059774673963,227.596908422782,0,129.059774673963,0.404602393602873,0.180910363105288,0,2.43137030956469,3.01688306627285,0.585512756708161,0.134112719888322,0.1940787043601,"z = 5000 m"
"88","C3",25,5000,1,333.73,209460,800,"yes",-0.0805,0.257,146,0.85,1218.42575472338,"no",0.5,55243.0892759575,908,1.98589034540063,18.4362761840653,11571.2174797421,39.2008678450921,2.36183629650578,0.633957976811629,"no",11.6878243495905,0.183262482309561,0.568259439446726,0.976839279769121,1.21091501012944,23.6140446645008,NA,NA,NA,0,NA,NA,NA,NA,23.6140446645008,227.951306969803,0,128.85367679683,227.951306969803,0,128.85367679683,0.403956276758061,0.181192064514459,0,2.4262809016894,3.01142924296192,0.58514834127252,0.134141048707074,0.194309178155218,"z = 5000 m"
